AÑO;NOMBRE_IES;TIPO_FINANCIAMIENTO;NOMBRE_CARRERA;NIVEL_FORMACION;MODALIDAD;CAMPO_AMPLIO;CAMPO_ESPECIFICO;CAMPO_DETALLADO;TIPO_SEDE;PROVINCIA_SEDE;CANTON_SEDE;SEXO;ETNIA;PUEBLO_NACIONALIDAD;DISCAPACIDAD;PROVINCIA_RESIDENCIA;CANTON_RESIDENCIA;TOTAL
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; COTOPAXI ; LA MANA ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; COTOPAXI ; LATACUNGA ;3
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; COTOPAXI ; SALCEDO ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; ESMERALDAS ; ESMERALDAS ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; GUAYAS ; GUAYAQUIL ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; GUAYAS ; NARANJITO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; IMBABURA ; IBARRA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; MANABI ; OLMEDO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; MORONA SANTIAGO ; MORONA ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; MORONA SANTIAGO ; TAISHA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; NAPO ; EL CHACO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; NAPO ; TENA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; ORELLANA ; LA JOYA DE LOS SACHAS ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; PASTAZA ; ARAJUNO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; PASTAZA ; PASTAZA ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; PICHINCHA ; CAYAMBE ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; PICHINCHA ; QUITO ;4
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; SANTA ELENA ; SANTA ELENA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; SANTO DOMINGO DE LOS TSACHILAS ; SANTO DOMINGO ;5
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; SUCUMBIOS ; LAGO AGRIO ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; SUCUMBIOS ; SUCUMBIOS ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; TUNGURAHUA ; AMBATO ;13
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; TUNGURAHUA ; BAÑOS DE AGUA SANTA ;5
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; TUNGURAHUA ; PATATE ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; TUNGURAHUA ; SAN PEDRO DE PELILEO ;5
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; TUNGURAHUA ; SANTIAGO DE PILLARO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; ZAMORA CHINCHIPE ; YANTZAZA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; ZAMORA CHINCHIPE ; ZAMORA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_APLICA; NINGUNA ; TUNGURAHUA ; AMBATO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; NO_REGISTRA ;NO_REGISTRA; NINGUNA ; CHIMBORAZO ; RIOBAMBA ;80
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; INGENIERIA FINANCIERA ; TERCER NIVEL DE GRADO ;PRESENCIAL; CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO ; EDUCACION COMERCIAL Y ADMINISTRACION ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; MUJER ; OTRO ;NO_APLICA; NINGUNA ; CHIMBORAZO ; RIOBAMBA ;40
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; AFROECUATORIANO ;NO_APLICA; NINGUNA ; CHIMBORAZO ; RIOBAMBA ;3
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; AFROECUATORIANO ;NO_APLICA; NINGUNA ; ESMERALDAS ; ESMERALDAS ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; AFROECUATORIANO ;NO_APLICA; NINGUNA ; IMBABURA ; IBARRA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; BLANCO ;NO_APLICA; NINGUNA ; CHIMBORAZO ; RIOBAMBA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; INDIGENA ;KICHWA; NINGUNA ; CHIMBORAZO ; RIOBAMBA ;7
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; INDIGENA ;NO_REGISTRA; NINGUNA ; COTOPAXI ; LATACUNGA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; INDIGENA ;NO_REGISTRA; NINGUNA ; PICHINCHA ; QUITO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; BOLIVAR ; GUARANDA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; CHIMBORAZO ; RIOBAMBA ;107
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; COTOPAXI ; SAQUISILI ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; EL ORO ; MACHALA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; GUAYAS ; GUAYAQUIL ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; IMBABURA ; IBARRA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; PICHINCHA ; QUITO ;4
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; SUCUMBIOS ; LAGO AGRIO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; TUNGURAHUA ; AMBATO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; MESTIZO ;NO_APLICA; NINGUNA ; NO_REGISTRA ; NO_REGISTRA ;3
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; TUNGURAHUA ; AMBATO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; BOLIVAR ; GUARANDA ;7
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; BOLIVAR ; SAN MIGUEL ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CARCHI ; BOLIVAR ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CARCHI ; ESPEJO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CARCHI ; MONTUFAR ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CARCHI ; TULCAN ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CAÑAR ; CAÑAR ;2
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CHIMBORAZO ; CHAMBO ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CHIMBORAZO ; GUAMOTE ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CHIMBORAZO ; PALLATANGA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; CHIMBORAZO ; RIOBAMBA ;67
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; COTOPAXI ; LA MANA ;1
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; COTOPAXI ; LATACUNGA ;8
2015; ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO ;PUBLICA; MEDICINA ; TERCER NIVEL DE GRADO ;PRESENCIAL; SALUD Y BIENESTAR ; MEDICINA ;NO_REGISTRA; MATRIZ ; CHIMBORAZO ;RIOBAMBA; HOMBRE ; NO_REGISTRA ;NO_APLICA; NINGUNA ; COTOPAXI ; PUJILI ;1
